order_id,user_id,age_group,city,province,region,product_id,product_name,category,brand,supplier,price,cost,quantity,discount,coupon_amount,payment_method,sales_channel,traffic_source,campaign_name,device_type,store_id,store_type,order_date,order_hour,is_returned,return_reason,delivery_days,customer_rating,user_gender,user_age,user_level,ab_group,shipping_fee,marketing_cost
AI00004551,U00023,23-30,杭州,浙江,华东,P001,无线鼠标,数码配件,LogiMax,大连智采供应链,54.83,27.5,2,0.81,30.0,微信支付,第三方平台,自然搜索,618大促,PC,S034,校园店,2026-06-08,12,1,质量问题,5,2.0,男,30,新客,B,12.0,30.4
AI00004552,U00940,23-30,北京,北京,华北,P017,牛奶,食品饮料,北纬牧场,辽宁乳业,62.02,33.58,1,0.95,0.0,支付宝,线下门店,线下到店,日常,门店收银,S002,仓储店,2025-05-18,15,0,未退货,0,5.0,男,24,学生会员,A,0.0,8.1
AI00004553,U00001,23-30,沈阳,辽宁,东北,P007,办公椅,电脑办公,WorkLife,杭州森木家具,732.25,479.81,2,0.78,0.0,支付宝,手机APP,校园社群,618大促,iOS,S016,仓储店,2026-06-08,15,0,未退货,5,4.0,女,26,学生会员,B,12.0,43.62
AI00004554,U00923,31-40,大连,辽宁,东北,P016,篮球,服饰运动,CourtStar,青岛体育用品,105.74,49.34,2,0.89,10.0,银行卡,手机APP,老客复购,日常,Android,S014,仓储店,2025-01-21,15,0,未退货,4,4.0,男,35,新客,B,6.0,21.83
AI00004555,U00173,41-50,大连,辽宁,东北,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,13.82,7.17,2,1.0,11.06,支付宝,手机APP,老客复购,日常,PC,S005,社区店,2026-03-14,20,0,未退货,3,3.0,男,45,银卡会员,B,10.0,28.52
AI00004556,U01092,31-40,大连,辽宁,东北,P019,坚果礼盒,食品饮料,NutPlus,杭州食品贸易,144.93,89.07,2,0.84,0.0,银行卡,手机APP,自然搜索,618大促,Android,S008,商场店,2026-06-07,13,0,未退货,3,4.0,女,40,新客,A,8.0,25.47
AI00004557,U01152,23-30,大连,辽宁,东北,P021,教材,图书文具,学知书局,北京图书批发,69.22,30.41,1,0.95,0.0,校园卡,直播间,直播推荐,日常,PC,S018,商场店,2025-08-02,23,0,未退货,2,5.0,女,28,学生会员,A,8.0,63.03
AI00004558,U01038,23-30,南京,江苏,华东,P024,文件夹,图书文具,OfficeKit,大连办公用品,10.11,4.51,3,1.0,5.0,微信支付,网页商城,信息流广告,日常,PC,S036,社区店,2025-02-16,19,0,未退货,2,4.0,女,28,学生会员,A,8.0,22.99
AI00004559,U00005,23-30,大连,辽宁,东北,P017,牛奶,食品饮料,北纬牧场,辽宁乳业,61.08,39.3,1,0.92,10.0,银行卡,线下门店,线下到店,日常,门店收银,S040,校园店,2026-04-06,13,0,未退货,0,5.0,男,28,银卡会员,B,0.0,10.61
AI00004560,U00989,41-50,青岛,山东,华东,P021,教材,图书文具,学知书局,北京图书批发,55.78,32.14,2,0.99,0.0,微信支付,第三方平台,自然搜索,日常,iOS,S030,校园店,2026-04-30,17,0,未退货,2,4.0,女,41,银卡会员,B,10.0,38.55
AI00004561,U01770,31-40,广州,广东,华南,P016,篮球,服饰运动,CourtStar,青岛体育用品,96.47,56.54,2,0.9,0.0,信用卡,手机APP,信息流广告,日常,iOS,S040,校园店,2025-06-26,15,0,未退货,2,5.0,男,32,银卡会员,A,8.0,41.43
AI00004562,U00164,23-30,成都,四川,西南,P004,移动硬盘,数码配件,DataBox,上海存储工贸,442.35,221.03,1,1.0,0.0,微信支付,网页商城,校园社群,日常,PC,S010,旗舰店,2025-10-21,12,0,未退货,2,4.0,女,24,新客,A,10.0,20.4
AI00004563,U00201,41-50,沈阳,辽宁,东北,P010,双肩包,生活用品,CampusBag,广州行者箱包,172.67,99.96,2,0.9,0.0,校园卡,手机APP,校园社群,日常,PC,S030,校园店,2026-04-09,17,0,未退货,3,4.0,女,49,金卡会员,B,8.0,22.56
AI00004564,U01266,31-40,北京,北京,华北,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,12.23,7.13,3,0.98,14.38,微信支付,网页商城,自然搜索,日常,iOS,S027,校园店,2025-05-04,17,1,尺码不合适,2,3.0,女,37,普通会员,A,8.0,22.27
AI00004565,U00083,41-50,上海,上海,华东,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,10.11,5.52,1,1.0,4.04,校园卡,手机APP,自然搜索,日常,iOS,S038,商场店,2025-12-14,20,0,未退货,2,4.0,男,43,金卡会员,B,6.0,40.24
AI00004566,U00888,31-40,武汉,湖北,华中,P007,办公椅,电脑办公,WorkLife,杭州森木家具,827.35,579.18,2,0.96,0.0,校园卡,手机APP,自然搜索,日常,PC,S016,仓储店,2025-08-25,14,0,未退货,2,5.0,男,39,普通会员,A,0.0,37.97
AI00004567,U01115,51-65,成都,四川,西南,P002,机械键盘,数码配件,KeyPro,沈阳北方电子,235.68,104.59,2,0.85,20.0,支付宝,第三方平台,自然搜索,日常,iOS,S019,社区店,2025-04-23,19,0,未退货,7,4.0,男,52,普通会员,B,8.0,49.97
AI00004568,U00009,23-30,大连,辽宁,东北,P019,坚果礼盒,食品饮料,NutPlus,杭州食品贸易,143.32,78.28,1,0.96,10.0,微信支付,网页商城,信息流广告,日常,iOS,S027,仓储店,2026-04-23,18,0,未退货,2,5.0,女,23,学生会员,B,12.0,16.21
AI00004569,U00658,23-30,北京,北京,华北,P016,篮球,服饰运动,CourtStar,青岛体育用品,156.62,104.95,2,0.84,10.0,微信支付,第三方平台,自然搜索,618大促,Android,S005,旗舰店,2025-06-20,17,1,商品与描述不符,5,2.0,女,28,金卡会员,A,12.0,53.88
AI00004570,U00703,31-40,北京,北京,华北,P017,牛奶,食品饮料,北纬牧场,辽宁乳业,47.0,22.92,4,0.87,20.0,支付宝,线下门店,线下到店,618大促,门店收银,S002,仓储店,2026-06-10,22,0,未退货,0,5.0,女,33,普通会员,B,0.0,9.39
AI00004571,U00239,51-65,沈阳,辽宁,东北,P024,文件夹,图书文具,OfficeKit,大连办公用品,9.98,6.9,2,0.87,6.95,校园卡,手机APP,信息流广告,双十一,iOS,S037,旗舰店,2025-11-09,22,1,尺码不合适,2,4.0,女,53,银卡会员,B,8.0,35.7
AI00004572,U01437,23-30,深圳,广东,华南,P021,教材,图书文具,学知书局,北京图书批发,63.82,35.05,1,1.0,20.0,微信支付,网页商城,信息流广告,日常,PC,S012,旗舰店,2025-10-18,18,0,未退货,2,5.0,男,26,金卡会员,B,10.0,21.19
AI00004573,U00085,31-40,大连,辽宁,东北,P016,篮球,服饰运动,CourtStar,青岛体育用品,122.93,58.25,4,0.95,0.0,银行卡,手机APP,老客复购,日常,Android,S014,仓储店,2025-08-21,11,0,未退货,2,5.0,女,32,普通会员,B,12.0,37.89
AI00004574,U00324,51-65,广州,广东,华南,P027,电动牙刷,美妆个护,SmileTech,深圳个护科技,189.54,86.44,1,0.93,0.0,银行卡,手机APP,校园社群,日常,PC,S010,旗舰店,2025-08-06,22,0,未退货,2,5.0,男,65,新客,A,0.0,38.19
AI00004575,U01361,41-50,大连,辽宁,东北,P013,运动鞋,服饰运动,RunFast,福建运动工厂,525.65,274.17,4,0.9,10.0,信用卡,手机APP,老客复购,日常,Android,S021,商场店,2026-04-14,16,0,未退货,4,5.0,男,48,新客,B,8.0,44.73
AI00004576,U00110,18-22,沈阳,辽宁,东北,P017,牛奶,食品饮料,北纬牧场,辽宁乳业,63.52,43.67,1,0.93,0.0,支付宝,线下门店,线下到店,日常,门店收银,S016,仓储店,2026-01-14,21,0,未退货,0,4.0,男,18,普通会员,A,0.0,11.87
AI00004577,U01287,18-22,天津,天津,华北,P022,笔记本,图书文具,NotePlus,义乌文具厂,10.53,7.3,2,0.98,8.26,信用卡,手机APP,老客复购,日常,PC,S005,社区店,2026-03-17,20,0,未退货,1,4.0,女,19,学生会员,B,10.0,44.75
AI00004578,U00027,41-50,武汉,湖北,华中,P018,咖啡,食品饮料,BeanGo,云南咖啡供应链,38.92,22.87,2,0.89,0.0,支付宝,直播间,直播推荐,日常,iOS,S037,社区店,2025-08-19,12,0,未退货,4,5.0,女,44,普通会员,B,8.0,67.94
AI00004579,U00533,41-50,青岛,山东,华东,P010,双肩包,生活用品,CampusBag,广州行者箱包,146.76,67.96,2,0.77,20.0,支付宝,手机APP,自然搜索,618大促,Android,S015,商场店,2025-06-06,21,0,未退货,6,4.0,男,42,银卡会员,B,12.0,43.22
AI00004580,U00025,31-40,成都,四川,西南,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,13.34,7.44,1,0.99,5.28,微信支付,网页商城,信息流广告,日常,iOS,S003,校园店,2025-02-25,15,0,未退货,1,5.0,女,39,银卡会员,B,0.0,27.35
AI00004581,U00928,18-22,沈阳,辽宁,东北,P013,运动鞋,服饰运动,RunFast,福建运动工厂,426.12,233.08,1,0.93,0.0,微信支付,手机APP,老客复购,日常,Android,S015,校园店,2026-03-19,21,1,商品与描述不符,4,3.0,男,22,新客,A,6.0,34.16
AI00004582,U01206,23-30,沈阳,辽宁,东北,P017,牛奶,食品饮料,北纬牧场,辽宁乳业,79.4,39.28,3,0.98,5.0,支付宝,线下门店,线下到店,日常,门店收银,S016,仓储店,2025-08-16,20,0,未退货,0,5.0,男,23,银卡会员,A,0.0,9.26
AI00004583,U01364,23-30,北京,北京,华北,P002,机械键盘,数码配件,KeyPro,沈阳北方电子,149.76,67.59,2,0.92,0.0,微信支付,网页商城,老客复购,日常,PC,S032,商场店,2025-10-15,17,0,未退货,4,4.0,女,25,银卡会员,A,6.0,17.2
AI00004584,U01743,23-30,上海,上海,华东,P008,打印机,电脑办公,PrintOne,南京云印科技,993.54,533.37,2,0.97,20.0,银行卡,网页商城,信息流广告,日常,iOS,S027,社区店,2025-09-19,10,0,未退货,4,4.0,女,30,银卡会员,B,12.0,29.75
AI00004585,U00914,18-22,天津,天津,华北,P009,保温杯,生活用品,WarmCup,大连优品贸易,45.37,24.23,1,0.92,5.0,银行卡,手机APP,信息流广告,日常,Android,S031,商场店,2025-08-26,22,0,未退货,3,5.0,女,20,金卡会员,A,10.0,29.0
AI00004586,U01150,31-40,沈阳,辽宁,东北,P027,电动牙刷,美妆个护,SmileTech,深圳个护科技,160.21,100.47,3,0.86,10.0,微信支付,网页商城,校园社群,日常,iOS,S003,校园店,2026-01-18,22,0,未退货,4,5.0,男,35,普通会员,A,8.0,28.33
AI00004587,U00564,31-40,武汉,湖北,华中,P009,保温杯,生活用品,WarmCup,大连优品贸易,37.82,20.44,1,1.0,5.0,校园卡,线下门店,线下到店,日常,门店收银,S033,商场店,2025-12-01,22,0,未退货,0,5.0,女,32,学生会员,A,0.0,9.11
AI00004588,U01541,31-40,北京,北京,华北,P002,机械键盘,数码配件,KeyPro,沈阳北方电子,240.38,104.25,5,0.79,20.0,微信支付,网页商城,老客复购,618大促,PC,S032,商场店,2026-06-18,22,0,未退货,3,5.0,男,35,银卡会员,B,10.0,20.06
AI00004589,U00850,41-50,武汉,湖北,华中,P005,笔记本电脑,电脑办公,NorthBook,北京星辰科技,6330.7,2757.69,1,0.95,5.0,支付宝,网页商城,老客复购,日常,Android,S032,社区店,2025-03-31,17,0,未退货,6,4.0,女,42,普通会员,A,12.0,30.39
AI00004590,U01457,41-50,沈阳,辽宁,东北,P027,电动牙刷,美妆个护,SmileTech,深圳个护科技,267.83,166.73,2,0.77,10.0,校园卡,线下门店,线下到店,双十一,门店收银,S034,商场店,2025-11-11,21,1,不想要了,0,3.0,男,50,银卡会员,B,0.0,14.47
AI00004591,U00156,23-30,北京,北京,华北,P015,瑜伽垫,服饰运动,FitLife,杭州健身用品,61.03,37.53,2,0.99,0.0,微信支付,手机APP,信息流广告,日常,PC,S011,商场店,2025-02-10,18,0,未退货,2,4.0,男,27,学生会员,A,8.0,43.78
AI00004592,U00547,31-40,沈阳,辽宁,东北,P005,笔记本电脑,电脑办公,NorthBook,北京星辰科技,4609.98,2189.27,3,0.98,20.0,信用卡,网页商城,自然搜索,日常,PC,S008,仓储店,2026-04-08,20,0,未退货,4,5.0,女,39,学生会员,B,10.0,31.77
AI00004593,U01052,41-50,大连,辽宁,东北,P005,笔记本电脑,电脑办公,NorthBook,北京星辰科技,3943.88,2652.43,1,0.99,0.0,校园卡,线下门店,线下到店,日常,门店收银,S025,校园店,2025-12-06,11,0,未退货,0,5.0,女,46,普通会员,A,0.0,13.64
AI00004594,U00122,23-30,大连,辽宁,东北,P010,双肩包,生活用品,CampusBag,广州行者箱包,116.91,71.96,1,0.93,0.0,微信支付,线下门店,线下到店,日常,门店收银,S010,校园店,2025-08-24,20,0,未退货,0,5.0,女,30,新客,A,0.0,16.64
AI00004595,U00131,31-40,沈阳,辽宁,东北,P007,办公椅,电脑办公,WorkLife,杭州森木家具,771.71,365.12,1,0.96,0.0,支付宝,手机APP,校园社群,日常,iOS,S016,仓储店,2026-04-04,12,0,未退货,3,5.0,女,32,新客,B,10.0,34.2
AI00004596,U01733,31-40,大连,辽宁,东北,P014,运动外套,服饰运动,MovePro,上海服饰集团,394.99,201.65,1,0.98,0.0,银行卡,网页商城,老客复购,日常,PC,S015,社区店,2025-09-10,14,0,未退货,3,5.0,男,34,银卡会员,B,6.0,34.86
AI00004597,U00437,41-50,大连,辽宁,东北,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,19.76,13.88,1,1.0,0.0,支付宝,手机APP,老客复购,日常,PC,S005,社区店,2025-05-27,14,0,未退货,3,4.0,男,44,金卡会员,B,6.0,41.52
AI00004598,U00102,23-30,大连,辽宁,东北,P001,无线鼠标,数码配件,LogiMax,大连智采供应链,64.5,35.1,1,0.98,0.0,支付宝,手机APP,信息流广告,日常,iOS,S007,仓储店,2025-09-21,14,0,未退货,4,5.0,男,28,普通会员,A,12.0,30.08
AI00004599,U00277,31-40,上海,上海,华东,P025,面膜,美妆个护,FreshMe,广州美妆供应链,58.12,28.84,3,0.91,0.0,微信支付,网页商城,老客复购,日常,iOS,S022,仓储店,2025-02-15,11,0,未退货,2,5.0,女,33,普通会员,B,10.0,22.34
AI00004600,U00375,41-50,大连,辽宁,东北,P019,坚果礼盒,食品饮料,NutPlus,杭州食品贸易,122.48,70.64,1,0.83,0.0,微信支付,网页商城,信息流广告,618大促,iOS,S027,仓储店,2026-06-02,17,0,未退货,3,5.0,男,41,普通会员,B,8.0,22.76
AI00004601,U00804,18-22,成都,四川,西南,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,15.74,7.67,2,0.95,0.0,微信支付,网页商城,信息流广告,日常,iOS,S003,校园店,2026-02-17,20,0,未退货,2,5.0,男,20,银卡会员,A,6.0,16.21
AI00004602,U01570,31-40,北京,北京,华北,P028,护手霜,美妆个护,SoftHand,杭州美护用品,38.41,25.03,3,0.86,10.0,校园卡,线下门店,线下到店,日常,门店收银,S008,商场店,2026-03-08,20,0,未退货,0,5.0,女,38,银卡会员,A,0.0,13.37
AI00004603,U01759,23-30,深圳,广东,华南,P009,保温杯,生活用品,WarmCup,大连优品贸易,41.05,26.78,1,0.87,10.0,银行卡,网页商城,自然搜索,日常,PC,S037,校园店,2026-05-21,14,0,未退货,6,5.0,男,30,普通会员,B,8.0,32.1
AI00004604,U00868,31-40,大连,辽宁,东北,P006,显示器,电脑办公,ViewStar,青岛海新显示,1063.68,695.9,1,0.96,0.0,支付宝,网页商城,自然搜索,日常,PC,S033,校园店,2026-03-28,16,0,未退货,1,5.0,女,33,银卡会员,A,8.0,16.19
AI00004605,U00980,31-40,北京,北京,华北,P017,牛奶,食品饮料,北纬牧场,辽宁乳业,74.29,44.78,4,0.96,0.0,支付宝,线下门店,线下到店,日常,门店收银,S002,仓储店,2025-08-26,19,0,未退货,0,4.0,女,33,学生会员,A,0.0,14.04
AI00004606,U00263,23-30,大连,辽宁,东北,P017,牛奶,食品饮料,北纬牧场,辽宁乳业,64.8,40.46,2,0.95,0.0,银行卡,线下门店,线下到店,日常,门店收银,S040,校园店,2025-03-18,18,0,未退货,0,5.0,男,25,普通会员,B,0.0,12.45
AI00004607,U01384,31-40,北京,北京,华北,P015,瑜伽垫,服饰运动,FitLife,杭州健身用品,76.76,39.91,1,1.0,5.0,微信支付,手机APP,信息流广告,日常,PC,S011,商场店,2025-07-20,11,0,未退货,1,4.0,男,37,普通会员,A,8.0,23.36
AI00004608,U00137,18-22,沈阳,辽宁,东北,P009,保温杯,生活用品,WarmCup,大连优品贸易,34.49,23.32,3,0.77,10.0,银行卡,直播间,直播推荐,618大促,Android,S037,社区店,2026-06-10,12,0,未退货,3,5.0,女,18,银卡会员,B,6.0,58.67
AI00004609,U00043,18-22,北京,北京,华北,P011,台灯,生活用品,LightHome,宁波明照电器,92.15,43.34,2,0.75,10.0,校园卡,手机APP,短视频,618大促,PC,S025,校园店,2026-06-13,18,0,未退货,3,4.0,女,18,新客,B,8.0,34.97
AI00004610,U01719,41-50,沈阳,辽宁,东北,P024,文件夹,图书文具,OfficeKit,大连办公用品,9.23,4.63,2,0.92,0.0,银行卡,手机APP,校园社群,日常,iOS,S010,仓储店,2026-03-13,9,1,尺码不合适,3,2.0,女,50,普通会员,B,10.0,39.57
AI00004611,U01403,23-30,大连,辽宁,东北,P005,笔记本电脑,电脑办公,NorthBook,北京星辰科技,5938.68,4204.3,2,0.93,30.0,校园卡,线下门店,线下到店,日常,门店收银,S025,校园店,2025-05-12,22,0,未退货,0,5.0,男,29,金卡会员,B,0.0,13.32
AI00004612,U00239,51-65,大连,辽宁,东北,P013,运动鞋,服饰运动,RunFast,福建运动工厂,407.19,284.59,1,0.96,0.0,信用卡,手机APP,老客复购,日常,Android,S021,商场店,2025-05-05,14,0,未退货,3,5.0,女,53,银卡会员,B,6.0,31.78
AI00004613,U00921,23-30,大连,辽宁,东北,P013,运动鞋,服饰运动,RunFast,福建运动工厂,347.03,198.55,1,0.92,30.0,微信支付,手机APP,老客复购,日常,PC,S001,旗舰店,2026-05-24,16,0,未退货,2,5.0,女,23,普通会员,B,12.0,28.98
AI00004614,U00493,23-30,天津,天津,华北,P012,洗衣液,生活用品,CleanDay,天津日化厂,38.2,21.76,2,0.85,25.98,信用卡,网页商城,自然搜索,日常,iOS,S039,社区店,2025-04-02,20,0,未退货,2,5.0,女,28,普通会员,B,10.0,34.21
AI00004615,U00265,51-65,成都,四川,西南,P012,洗衣液,生活用品,CleanDay,天津日化厂,76.03,35.18,2,0.83,30.0,信用卡,线下门店,线下到店,日常,门店收银,S007,仓储店,2025-11-15,16,0,未退货,0,4.0,女,51,金卡会员,B,0.0,8.46
AI00004616,U00217,23-30,大连,辽宁,东北,P013,运动鞋,服饰运动,RunFast,福建运动工厂,583.18,358.48,2,0.97,20.0,信用卡,手机APP,老客复购,日常,Android,S021,商场店,2025-07-23,15,0,未退货,3,5.0,男,30,金卡会员,B,10.0,44.6
AI00004617,U00064,23-30,深圳,广东,华南,P021,教材,图书文具,学知书局,北京图书批发,56.2,24.65,2,0.76,5.0,微信支付,网页商城,信息流广告,618大促,PC,S012,旗舰店,2025-06-15,8,0,未退货,5,4.0,女,30,普通会员,A,0.0,32.31
AI00004618,U00649,31-40,北京,北京,华北,P015,瑜伽垫,服饰运动,FitLife,杭州健身用品,61.95,32.09,2,0.86,0.0,微信支付,手机APP,信息流广告,日常,PC,S011,商场店,2026-01-14,9,0,未退货,2,5.0,男,32,普通会员,B,10.0,42.97
AI00004619,U00457,41-50,武汉,湖北,华中,P005,笔记本电脑,电脑办公,NorthBook,北京星辰科技,5260.16,2878.09,2,0.85,0.0,支付宝,网页商城,老客复购,618大促,Android,S032,社区店,2026-06-15,13,0,未退货,1,4.0,男,42,学生会员,B,12.0,18.54
AI00004620,U00576,31-40,青岛,山东,华东,P021,教材,图书文具,学知书局,北京图书批发,55.19,37.55,1,1.0,0.0,微信支付,第三方平台,自然搜索,日常,iOS,S030,校园店,2026-03-20,9,0,未退货,4,5.0,男,35,普通会员,A,8.0,40.14
AI00004621,U00135,31-40,深圳,广东,华南,P024,文件夹,图书文具,OfficeKit,大连办公用品,8.11,5.69,2,0.96,6.23,信用卡,第三方平台,自然搜索,日常,iOS,S003,校园店,2025-09-30,22,0,未退货,3,5.0,女,36,银卡会员,B,10.0,31.29
AI00004622,U01616,41-50,南京,江苏,华东,P013,运动鞋,服饰运动,RunFast,福建运动工厂,285.52,200.64,1,0.97,10.0,信用卡,直播间,直播推荐,日常,PC,S014,商场店,2025-09-01,21,1,尺码不合适,3,3.0,男,43,新客,A,8.0,79.19
AI00004623,U00838,31-40,成都,四川,西南,P004,移动硬盘,数码配件,DataBox,上海存储工贸,307.6,201.07,1,0.83,0.0,微信支付,网页商城,校园社群,618大促,PC,S010,旗舰店,2026-06-04,22,0,未退货,3,5.0,男,37,学生会员,A,0.0,20.18
AI00004624,U01503,23-30,大连,辽宁,东北,P013,运动鞋,服饰运动,RunFast,福建运动工厂,441.83,225.86,3,0.68,0.0,微信支付,手机APP,老客复购,双十一,PC,S001,旗舰店,2025-11-12,22,0,未退货,3,4.0,女,26,金卡会员,B,0.0,27.08
AI00004625,U00045,41-50,沈阳,辽宁,东北,P002,机械键盘,数码配件,KeyPro,沈阳北方电子,164.37,72.77,1,1.0,20.0,支付宝,网页商城,自然搜索,日常,PC,S001,商场店,2025-10-07,21,0,未退货,3,4.0,男,50,新客,B,6.0,32.62
AI00004626,U00803,31-40,北京,北京,华北,P011,台灯,生活用品,LightHome,宁波明照电器,140.89,77.37,4,1.0,10.0,银行卡,网页商城,老客复购,日常,iOS,S035,仓储店,2026-01-18,19,0,未退货,3,4.0,男,37,金卡会员,B,12.0,20.89
AI00004627,U01363,23-30,上海,上海,华东,P025,面膜,美妆个护,FreshMe,广州美妆供应链,73.35,37.65,3,0.91,10.0,微信支付,网页商城,老客复购,618大促,iOS,S022,仓储店,2025-06-01,20,0,未退货,2,,男,30,普通会员,B,12.0,25.39
AI00004628,U00276,31-40,杭州,浙江,华东,P001,无线鼠标,数码配件,LogiMax,大连智采供应链,47.49,29.13,1,0.94,0.0,微信支付,第三方平台,自然搜索,日常,PC,S034,校园店,2025-02-10,15,0,未退货,4,5.0,男,37,学生会员,A,0.0,41.41
AI00004629,U00115,23-30,北京,北京,华北,P015,瑜伽垫,服饰运动,FitLife,杭州健身用品,64.5,34.44,2,0.9,20.0,微信支付,手机APP,信息流广告,日常,PC,S011,商场店,2026-05-08,10,0,未退货,6,4.0,女,26,银卡会员,B,8.0,28.03
AI00004630,U00190,41-50,深圳,广东,华南,P009,保温杯,生活用品,WarmCup,大连优品贸易,53.99,36.68,4,1.0,0.0,银行卡,网页商城,自然搜索,日常,PC,S037,校园店,2025-11-30,15,0,未退货,4,4.0,男,44,金卡会员,A,12.0,19.38
AI00004631,U00200,51-65,沈阳,辽宁,东北,P010,双肩包,生活用品,CampusBag,广州行者箱包,140.91,75.35,2,0.98,10.0,银行卡,手机APP,自然搜索,日常,PC,S027,仓储店,2025-04-16,20,0,未退货,3,5.0,女,55,金卡会员,A,8.0,41.74
AI00004632,U00458,41-50,大连,辽宁,东北,P021,教材,图书文具,学知书局,北京图书批发,80.8,43.3,2,0.86,0.0,校园卡,直播间,直播推荐,618大促,PC,S018,商场店,2025-06-14,18,0,未退货,3,5.0,男,44,银卡会员,A,10.0,46.52
AI00004633,U00269,31-40,大连,辽宁,东北,P016,篮球,服饰运动,CourtStar,青岛体育用品,-1.0,63.95,1,0.93,0.0,银行卡,手机APP,老客复购,日常,Android,S014,仓储店,2026-06-24,18,0,未退货,1,5.0,男,33,学生会员,B,6.0,24.67
AI00004634,U00198,23-30,上海,上海,华东,P009,保温杯,生活用品,WarmCup,大连优品贸易,30.91,18.4,2,0.97,10.0,校园卡,手机APP,自然搜索,日常,Android,S013,旗舰店,2025-12-17,21,0,未退货,3,4.0,男,24,银卡会员,A,6.0,24.23
AI00004635,U00860,18-22,天津,天津,华北,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,10.97,5.5,3,0.91,0.0,支付宝,直播间,短视频,日常,Android,S040,社区店,2025-12-19,14,0,未退货,4,5.0,女,18,普通会员,A,8.0,91.02
AI00004636,U00015,31-40,北京,北京,华北,P028,护手霜,美妆个护,SoftHand,杭州美护用品,24.56,15.21,4,0.96,10.0,校园卡,线下门店,线下到店,日常,门店收银,S008,商场店,2025-02-16,13,0,未退货,0,4.0,男,32,普通会员,B,0.0,15.84
AI00004637,U00289,41-50,北京,北京,华北,P015,瑜伽垫,服饰运动,FitLife,杭州健身用品,88.51,52.01,2,0.8,10.0,微信支付,手机APP,信息流广告,618大促,PC,S011,商场店,2026-06-17,20,0,未退货,5,5.0,女,49,银卡会员,B,12.0,27.99
AI00004638,U00956,41-50,青岛,山东,华东,P014,运动外套,服饰运动,MovePro,上海服饰集团,231.9,106.47,3,0.94,0.0,校园卡,手机APP,短视频,618大促,Android,S019,商场店,2026-06-01,17,0,未退货,4,5.0,男,42,普通会员,A,10.0,38.19
AI00004639,U00097,23-30,天津,天津,华北,P014,运动外套,服饰运动,MovePro,上海服饰集团,345.63,193.84,2,0.83,20.0,信用卡,网页商城,自然搜索,双十一,PC,S022,仓储店,2025-11-04,22,1,质量问题,4,4.0,男,29,银卡会员,B,8.0,17.16
AI00004640,U00141,41-50,沈阳,辽宁,东北,P024,文件夹,图书文具,OfficeKit,大连办公用品,7.37,5.06,2,0.71,0.0,银行卡,手机APP,校园社群,618大促,iOS,S010,仓储店,2025-06-16,17,0,未退货,3,5.0,男,42,银卡会员,B,8.0,25.43
AI00004641,U00120,31-40,广州,广东,华南,P027,电动牙刷,美妆个护,SmileTech,深圳个护科技,179.49,87.82,2,0.96,0.0,银行卡,手机APP,校园社群,日常,PC,S010,旗舰店,2026-01-27,15,0,未退货,4,5.0,男,31,普通会员,A,10.0,29.44
AI00004642,U00001,23-30,武汉,湖北,华中,P009,保温杯,生活用品,WarmCup,大连优品贸易,37.41,20.43,3,0.98,10.0,校园卡,线下门店,线下到店,日常,门店收银,S033,商场店,2026-04-24,20,0,未退货,0,5.0,女,26,学生会员,B,0.0,15.52
AI00004643,U00505,18-22,大连,辽宁,东北,P005,笔记本电脑,电脑办公,NorthBook,北京星辰科技,6922.98,3511.79,1,0.94,30.0,校园卡,线下门店,线下到店,日常,门店收银,S025,校园店,2026-03-25,14,0,未退货,0,5.0,女,18,金卡会员,B,0.0,12.41
AI00004644,U00009,23-30,大连,辽宁,东北,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,12.42,7.21,3,0.76,11.33,支付宝,手机APP,老客复购,618大促,PC,S005,社区店,2026-06-19,19,0,未退货,2,4.0,女,23,学生会员,B,6.0,31.61
AI00004645,U00200,51-65,大连,辽宁,东北,P028,护手霜,美妆个护,SoftHand,杭州美护用品,32.35,22.74,1,0.99,0.0,微信支付,手机APP,信息流广告,日常,PC,S013,旗舰店,2025-12-19,18,0,未退货,4,4.0,女,55,金卡会员,A,10.0,33.92
AI00004646,U01785,31-40,大连,辽宁,东北,P018,咖啡,食品饮料,BeanGo,云南咖啡供应链,55.87,28.87,2,0.77,10.0,信用卡,线下门店,线下到店,618大促,门店收银,S015,旗舰店,2025-06-19,20,0,未退货,0,4.0,女,32,银卡会员,B,0.0,12.32
AI00004647,U01557,23-30,深圳,广东,华南,P008,打印机,电脑办公,PrintOne,南京云印科技,995.11,659.95,1,0.99,0.0,校园卡,手机APP,老客复购,日常,Android,S037,仓储店,2025-10-08,21,0,未退货,4,5.0,女,26,银卡会员,B,8.0,29.81
AI00004648,U00134,41-50,杭州,浙江,华东,P022,笔记本,图书文具,NotePlus,义乌文具厂,13.11,8.71,1,0.91,4.77,微信支付,直播间,校园社群,日常,iOS,S009,社区店,2026-04-13,14,0,未退货,1,5.0,女,50,普通会员,A,10.0,68.37
